20160218:130428730;1,10978
20160218:130430707;1,10981
20160218:130431019;1,10981
20160218:130431345;1,10981
20160218:130431655;1,10981
20160218:130431957;1,10981
20160218:130432250;1,10981
20160218:130432589;1,10983
20160218:130432915;1,10983
20160218:130433210;1,10983
20160218:130433508;1,10984
20160218:130433824;1,10984
20160218:130434136;1,10984
20160218:130434445;1,10984
20160218:130434754;1,10987
20160218:130435039;1,10987
20160218:130435332;1,10987
20160218:130435639;1,10987
20160218:130435947;1,10987
20160218:130436257;1,10989
20160218:130436561;1,10989
20160218:130436872;1,10989
20160218:130437183;1,10989
20160218:130437512;1,10985
20160218:130437826;1,10985
20160218:130438118;1,10985
20160218:130438420;1,10985
20160218:130438735;1,10985
20160218:130439049;1,10983
20160218:130439358;1,10983
20160218:130439670;1,10983
20160218:130439994;1,10983
20160218:130440300;1,10983
20160218:130440602;1,10983
20160218:130440920;1,10981
20160218:130441218;1,10981
20160218:130441510;1,10981
20160218:130441803;1,10981
20160218:130442107;1,10981
20160218:130442407;1,10981
20160218:130442715;1,10977
20160218:130443017;1,10977
20160218:130443301;1,10977
20160218:130443611;1,10977
20160218:130443923;1,10977
20160218:130444211;1,10978
20160218:130444530;1,10978
20160218:130444847;1,10978
20160218:130445150;1,10978
20160218:130445458;1,10978
20160218:130445782;1,10978
20160218:130446091;1,10978
20160218:130446388;1,10978
20160218:130446676;1,10978
20160218:130446997;1,10978
20160218:130447348;1,10978
20160218:130447667;1,10978
20160218:130447978;1,10978
20160218:130448283;1,10978
20160218:130448595;1,10978
20160218:130448945;1,10978
20160218:130449265;1,10978
20160218:130449611;1,10977
20160218:130449901;1,10977
20160218:130450210;1,10977
20160218:130450569;1,10977
20160218:130450875;1,10977
20160218:130451176;1,10977
20160218:130451488;1,10977
20160218:130451771;1,10977
20160218:130452081;1,10977
20160218:130452428;1,10977
20160218:130452744;1,10973
20160218:130453052;1,10973
20160218:130453361;1,10973
20160218:130453670;1,10973
20160218:130453991;1,10973
20160218:130454305;1,10973
20160218:130454600;1,10973
20160218:130454913;1,10973
20160218:130455220;1,10973
20160218:130455510;1,10973
20160218:130455846;1,10974
20160218:130456178;1,10974
20160218:130456506;1,10974
20160218:130456815;1,10974
20160218:130457140;1,10977
20160218:130457433;1,10977
20160218:130457721;1,10977
20160218:130457997;1,10977
20160218:130458350;1,10976
20160218:130458668;1,10976
20160218:130458967;1,10976
20160218:130459272;1,10976
20160218:130459573;1,10977
20160218:130459860;1,10977
20160218:130500200;1,10977
20160218:130500515;1,10977
20160218:130500805;1,10977
20160218:130501100;1,10977
20160218:130501416;1,10977
20160218:130501704;1,10977
20160218:130502010;1,10977
20160218:130502317;1,10974
20160218:130502618;1,10974
20160218:130502986;1,10974
20160218:130503275;1,10974
20160218:130503619;1,10974
20160218:130503917;1,10974
20160218:130504215;1,10974
20160218:130504555;1,10974
20160218:130504909;1,10974
20160218:130505198;1,10974
20160218:130505510;1,10974
20160218:130505840;1,10974
20160218:130506150;1,10974
20160218:130506473;1,10974
20160218:130506780;1,10973
20160218:130507084;1,10973
20160218:130507414;1,10973
20160218:130507708;1,10973
20160218:130508025;1,10973
20160218:130508330;1,10974
20160218:130508642;1,10974
20160218:130508943;1,10974
20160218:130509257;1,10974
20160218:130509614;1,10974
20160218:130509910;1,10974
20160218:130510215;1,10978
20160218:130510531;1,10978
20160218:130510867;1,10978
20160218:130511182;1,10978
20160218:130511534;1,1098
20160218:130511849;1,1098
20160218:130512175;1,1098
20160218:130512477;1,1098
20160218:130512795;1,10976
20160218:130513159;1,10976
20160218:130513874;1,10976
20160218:130514185;1,10976
20160218:130514482;1,10976
20160218:130514776;1,10976
20160218:130515076;1,10976
20160218:130515430;1,10976
20160218:130515745;1,10976
20160218:130516073;1,10976
20160218:130516361;1,10976
20160218:130516650;1,10976
20160218:130516944;1,10976
20160218:130517249;1,10976
20160218:130517547;1,10976
20160218:130517861;1,10976
20160218:130518184;1,10976
20160218:130518499;1,10976
20160218:130518808;1,10976
20160218:130519126;1,10976
20160218:130519447;1,10976
20160218:130519786;1,10976
20160218:130520109;1,10976
20160218:130520402;1,10976
20160218:130520745;1,10976
20160218:130521063;1,10976
20160218:130521362;1,10976
20160218:130521672;1,10976
20160218:130521985;1,10977
20160218:130522295;1,10977
20160218:130522597;1,10977
20160218:130522895;1,10977
20160218:130523265;1,10977
20160218:130523628;1,10976
20160218:130523923;1,10976
20160218:130524241;1,10976
20160218:130524549;1,10976
20160218:130524853;1,10976
20160218:130525176;1,10976
20160218:130525503;1,10976
20160218:130525807;1,10976
20160218:130526195;1,10978
20160218:130526515;1,10978
20160218:130526829;1,10978
20160218:130527110;1,10978
20160218:130527446;1,10977
20160218:130527754;1,10977
20160218:130528074;1,10977
20160218:130528427;1,10977
20160218:130528735;1,10977
20160218:130529021;1,10977
20160218:130529351;1,10976
20160218:130529667;1,10976
20160218:130530097;1,10976
20160218:130530449;1,10976
20160218:130530753;1,10976
20160218:130531052;1,10976
20160218:130531352;1,10973
20160218:130531659;1,10973
20160218:130531957;1,10973
20160218:130532264;1,10973
20160218:130532566;1,10973
20160218:130532877;1,10973
20160218:130533199;1,10973
20160218:130533523;1,10973
20160218:130533848;1,10973
20160218:130534148;1,10973
20160218:130534463;1,10973
20160218:130534758;1,10973
20160218:130535081;1,10973
20160218:130535373;1,10973
20160218:130535700;1,10973
20160218:130536034;1,10973
20160218:130536361;1,10973
20160218:130536669;1,10973
20160218:130537039;1,10973
20160218:130537351;1,10973
20160218:130537654;1,10973
20160218:130537951;1,10973
20160218:130538254;1,10973
20160218:130538600;1,10973
20160218:130538983;1,10973
20160218:130539287;1,10973
20160218:130539597;1,10973
20160218:130539887;1,10973
20160218:130540171;1,10973
20160218:130540469;1,10973
20160218:130540760;1,10973
20160218:130541056;1,10973
20160218:130541401;1,10973
20160218:130541722;1,10973
20160218:130542038;1,10973
20160218:130542380;1,10973
20160218:130542672;1,10976
20160218:130542956;1,10976
20160218:130543269;1,10976
20160218:130543561;1,10976
20160218:130543886;1,10975
20160218:130544248;1,10975
20160218:130544543;1,10975
20160218:130544834;1,10975
20160218:130545162;1,10975
20160218:130545475;1,10975
20160218:130545778;1,10975
20160218:130546063;1,10975
20160218:130546435;1,10977
20160218:130546723;1,10977
20160218:130547045;1,10977
20160218:130547364;1,10977
20160218:130547662;1,10977
20160218:130547979;1,10977
20160218:130548297;1,10977
20160218:130548659;1,10977
20160218:130548991;1,10977
20160218:130549327;1,10977
20160218:130549653;1,10977
20160218:130549965;1,10977
20160218:130550290;1,10977
20160218:130550586;1,10977
20160218:130550878;1,10977
20160218:130551204;1,10977
20160218:130551496;1,10977
20160218:130551812;1,10977
20160218:130552257;1,10976
20160218:130552549;1,10976
20160218:130552846;1,10976
20160218:130553161;1,10976
20160218:130553530;1,10975
20160218:130553846;1,10975
20160218:130554215;1,10975
20160218:130554509;1,10975
20160218:130554819;1,10975
20160218:130555134;1,10975
20160218:130555460;1,10975
20160218:130555838;1,10975
20160218:130556241;1,10969
20160218:130556575;1,10969
20160218:130556885;1,10969
20160218:130557189;1,10969
20160218:130557515;1,1097
20160218:130557864;1,1097
20160218:130558180;1,1097
20160218:130558476;1,1097
20160218:130558810;1,1097
20160218:130559125;1,10973
20160218:130559437;1,10973
20160218:130559787;1,10973
20160218:130600119;1,10973
20160218:130600426;1,10973
20160218:130600735;1,10973
20160218:130601044;1,10973
20160218:130601405;1,10966
20160218:130601768;1,10966
20160218:130602072;1,10966
20160218:130602373;1,10966
20160218:130602671;1,10966
20160218:130602968;1,10966
20160218:130603306;1,10966
20160218:130603650;1,10966
20160218:130603966;1,10967
20160218:130604269;1,10967
20160218:130604556;1,10967
20160218:130604871;1,10967
20160218:130605183;1,10967
20160218:130605498;1,10966
20160218:130605810;1,10966
20160218:130606117;1,10966
20160218:130606430;1,10966
20160218:130606754;1,10966
20160218:130607074;1,10966
20160218:130607380;1,10966
20160218:130607727;1,10966
20160218:130608032;1,10966
20160218:130608328;1,10966
20160218:130608628;1,10966
20160218:130608925;1,10966
20160218:130609280;1,10966
20160218:130609592;1,10966
20160218:130609888;1,10966
20160218:130610189;1,10966
20160218:130610608;1,10966
20160218:130610916;1,10966
20160218:130611222;1,10966
20160218:130611506;1,10966
20160218:130611845;1,10966
20160218:130612228;1,10966
20160218:130612566;1,10965
20160218:130612870;1,10965
20160218:130613194;1,10965
20160218:130613492;1,10965
20160218:130613856;1,10965
20160218:130614172;1,10965
20160218:130614499;1,10965
20160218:130614870;1,10965
20160218:130615165;1,10965
20160218:130615478;1,10965
20160218:130615814;1,10967
20160218:130616103;1,10967
20160218:130616413;1,10967
20160218:130616736;1,10967
20160218:130617042;1,10967
20160218:130617372;1,10967
20160218:130617649;1,10967
20160218:130617974;1,10967
20160218:130618267;1,10967
20160218:130618598;1,10967
20160218:130618927;1,10967
20160218:130619287;1,10965
20160218:130619587;1,10965
20160218:130619897;1,10965
20160218:130620203;1,10965
20160218:130620572;1,10963
20160218:130620918;1,10963
20160218:130621225;1,10963
20160218:130621525;1,10963
20160218:130621847;1,10963
20160218:130622150;1,10963
20160218:130622479;1,10963
20160218:130622804;1,10963
20160218:130623092;1,10963
20160218:130623411;1,10963
20160218:130623735;1,10963
20160218:130624032;1,10963
20160218:130624338;1,10963
20160218:130624640;1,10963
20160218:130624935;1,10963
20160218:130625219;1,10963
20160218:130625542;1,10963
20160218:130625863;1,10963
20160218:130626213;1,10963
20160218:130626528;1,10963
20160218:130626871;1,10963
20160218:130627183;1,10964
20160218:130627506;1,10964
20160218:130627826;1,10964
20160218:130628124;1,10964
20160218:130628426;1,10962
20160218:130628709;1,10962
20160218:130629032;1,10962
20160218:130629313;1,10962
20160218:130629624;1,10962
20160218:130630047;1,10955
20160218:130630356;1,10955
20160218:130630653;1,10955
20160218:130630944;1,10955
20160218:130631273;1,10955
20160218:130631563;1,10954
20160218:130631888;1,10954
20160218:130632180;1,10954
20160218:130632510;1,10954
20160218:130632806;1,10954
20160218:130633125;1,10954
20160218:130633434;1,10954
20160218:130633736;1,10952
20160218:130634040;1,10952
20160218:130634345;1,10952
20160218:130634634;1,10952
20160218:130634956;1,10951
20160218:130635246;1,10951
20160218:130635572;1,10951
20160218:130635934;1,10951
20160218:130636229;1,10948
20160218:130636542;1,10948
20160218:130636850;1,10948
20160218:130637144;1,10948
20160218:130637439;1,10948
20160218:130637761;1,10947
20160218:130638058;1,10947
20160218:130638349;1,10947
20160218:130638666;1,10947
20160218:130638964;1,10947
20160218:130639265;1,10947
20160218:130639553;1,10947
20160218:130639856;1,10947
20160218:130640145;1,10946
20160218:130640439;1,10946
20160218:130640752;1,10946
20160218:130641059;1,10946
20160218:130641373;1,10946
20160218:130641686;1,10946
20160218:130641983;1,10946
20160218:130642304;1,10946
20160218:130642595;1,10946
20160218:130642918;1,10947
20160218:130643266;1,10947
20160218:130643564;1,10947
20160218:130643909;1,10946
20160218:130644216;1,10946
20160218:130644534;1,10946
20160218:130644811;1,10946
20160218:130645149;1,10946
20160218:130645473;1,10946
20160218:130645784;1,10945
20160218:130646075;1,10945
20160218:130646366;1,10945
20160218:130646658;1,10945
20160218:130646978;1,10942
20160218:130647302;1,10942
20160218:130647632;1,10942
20160218:130647940;1,10942
20160218:130648245;1,10936
20160218:130648553;1,10936
20160218:130648947;1,10936
20160218:130649286;1,10936
20160218:130649595;1,10927
20160218:130649927;1,10927
20160218:130650228;1,10927
20160218:130650590;1,10927
20160218:130650912;1,10926
20160218:130651242;1,10926
20160218:130651545;1,10926
20160218:130651859;1,10926
20160218:130652190;1,10926
20160218:130652494;1,10925
20160218:130652814;1,10925
20160218:130653115;1,10925
20160218:130653451;1,10925
20160218:130653793;1,10922
20160218:130654087;1,10922
20160218:130654405;1,10922
20160218:130654712;1,10922
20160218:130655050;1,10922
20160218:130655372;1,10922
20160218:130655727;1,10922
20160218:130656036;1,10922
20160218:130656381;1,10927
20160218:130656693;1,10927
20160218:130657058;1,10927
20160218:130657393;1,10927
20160218:130657712;1,10927
20160218:130658020;1,10927
20160218:130658350;1,10927
20160218:130658658;1,10931
20160218:130658990;1,10931
20160218:130659302;1,10931
20160218:130659612;1,10931
20160218:130659984;1,10931
20160218:130700296;1,10931
20160218:130700596;1,10931
20160218:130700912;1,10931
20160218:130701252;1,10927
20160218:130701549;1,10927
20160218:130701896;1,10927
20160218:130702242;1,10927
20160218:130702582;1,10929
20160218:130702904;1,10929
20160218:130703211;1,10929
20160218:130703563;1,10933
20160218:130703876;1,10933
20160218:130704192;1,10933
20160218:130704546;1,10937
20160218:130704868;1,10937
20160218:130705200;1,10937
20160218:130705521;1,10937
20160218:130705869;1,10937
20160218:130706191;1,10942
20160218:130706494;1,10942
20160218:130706860;1,10942
20160218:130707175;1,10942
20160218:130707487;1,10944
20160218:130707856;1,10944
20160218:130708155;1,10944
20160218:130708481;1,10944
20160218:130708813;1,10943
20160218:130709126;1,10943
20160218:130709443;1,10943
20160218:130709758;1,10943
20160218:130710098;1,10943
20160218:130710396;1,10943
20160218:130710748;1,10943
20160218:130711068;1,10943
20160218:130711397;1,10943
20160218:130711775;1,10945
20160218:130712085;1,10945
20160218:130712369;1,10945
20160218:130712674;1,10942
20160218:130712957;1,10942
20160218:130713260;1,10942
20160218:130713563;1,10942
20160218:130713929;1,10943
20160218:130714219;1,10943
20160218:130714505;1,10943
20160218:130714814;1,10943
20160218:130715119;1,10938
20160218:130715441;1,10938
20160218:130715770;1,10938
20160218:130716083;1,10938
20160218:130716454;1,10938
20160218:130716740;1,10938
20160218:130717061;1,10938
20160218:130717446;1,10938
20160218:130717782;1,10936
20160218:130718074;1,10936
20160218:130718368;1,10936
20160218:130718704;1,10936
20160218:130719070;1,10936
20160218:130719420;1,10934
20160218:130719721;1,10934
20160218:130720038;1,10934
20160218:130720359;1,10934
20160218:130720652;1,10935
20160218:130720969;1,10935
20160218:130721324;1,10935
20160218:130721622;1,10935
20160218:130721909;1,10935
20160218:130722209;1,10942
20160218:130722524;1,10942
20160218:130722856;1,10942
20160218:130723161;1,10942
20160218:130723488;1,10943
20160218:130723804;1,10943
20160218:130724098;1,10943
20160218:130724438;1,10943
20160218:130724768;1,10942
20160218:130725053;1,10942
20160218:130725374;1,10942
20160218:130725679;1,10942
20160218:130726013;1,10942
20160218:130726345;1,10942
20160218:130726654;1,10942
20160218:130726971;1,10942
20160218:130727279;1,10942
20160218:130727618;1,10942
20160218:130727921;1,10942
20160218:130728227;1,10942
20160218:130728594;1,10939
20160218:130728890;1,10939
20160218:130729198;1,10939
20160218:130729495;1,10939
20160218:130729822;1,10939
20160218:130730174;1,10936
20160218:130730543;1,10936
20160218:130730883;1,10936
20160218:130731270;1,10936
20160218:130731558;1,10935
20160218:130731875;1,10935
20160218:130732173;1,10935
20160218:130732469;1,10935
20160218:130732761;1,10935
20160218:130733072;1,10936
20160218:130733440;1,10936
20160218:130733786;1,10936
20160218:130734085;1,10936
20160218:130734508;1,10939
20160218:130734859;1,10939
20160218:130735158;1,10939
20160218:130735456;1,10939
20160218:130735761;1,10937
20160218:130736112;1,10937
20160218:130736449;1,10937
20160218:130736794;1,10938
20160218:130737088;1,10938
20160218:130737444;1,10938
20160218:130737832;1,10938
20160218:130738135;1,10939
20160218:130738445;1,10939
20160218:130738786;1,10939
20160218:130739126;1,1094
20160218:130739454;1,1094
20160218:130739747;1,1094
20160218:130740051;1,1094
20160218:130740351;1,1094
20160218:130740649;1,10944
20160218:130740953;1,10944
20160218:130741250;1,10944
20160218:130741585;1,10944
20160218:130741961;1,10944
20160218:130742261;1,10944
20160218:130742546;1,10944
20160218:130742838;1,10944
20160218:130743140;1,10944
20160218:130743458;1,10944
20160218:130743758;1,10944
20160218:130744091;1,10941
20160218:130744422;1,10941
20160218:130744712;1,10941
20160218:130745009;1,10941
20160218:130745304;1,10941
20160218:130745634;1,10941
20160218:130745991;1,10941
